station,city,state,country,data_source,longitude,latitude,data_type,ts,aqius,aqicn,pm25,pm10,tp,tp_min,hu,pr,ws,wd,pop,ic,hour,date,weekday,comment
,Karachi,Sindh,Pakistan,city,67.05294147133827,24.818095393631435,forecast,2024-11-03 17:00:00+00:00,61.0,20.0,14.26,41.67,27,27.0,76,1013,4.0,219,0,01n,17,2024-11-03,Sunday,
,Karachi,Sindh,Pakistan,city,67.05294147133827,24.818095393631435,forecast,2024-11-03 18:00:00+00:00,61.0,20.0,14.26,41.67,27,27.0,77,1012,4.0,228,0,01n,18,2024-11-03,Sunday,
,Karachi,Sindh,Pakistan,city,67.05294147133827,24.818095393631435,forecast,2024-11-03 19:00:00+00:00,61.0,20.0,14.26,41.67,27,27.0,78,1012,4.0,244,0,01n,19,2024-11-03,Sunday,
,Karachi,Sindh,Pakistan,city,67.05294147133827,24.818095393631435,forecast,2024-11-03 20:00:00+00:00,61.0,20.0,14.26,41.67,27,27.0,79,1012,4.0,254,0,01n,20,2024-11-03,Sunday,
,Karachi,Sindh,Pakistan,city,67.05294147133827,24.818095393631435,forecast,2024-11-03 21:00:00+00:00,61.0,20.0,14.26,41.67,26,26.0,79,1011,4.0,261,0,01n,21,2024-11-03,Sunday,
,Karachi,Sindh,Pakistan,city,67.05294147133827,24.818095393631435,forecast,2024-11-03 22:00:00+00:00,61.0,20.0,14.26,41.67,26,26.0,79,1011,3.0,266,0,01n,22,2024-11-03,Sunday,
,Karachi,Sindh,Pakistan,city,67.05294147133827,24.818095393631435,forecast,2024-11-03 23:00:00+00:00,61.0,20.0,14.26,41.67,26,26.0,80,1011,3.0,263,0,01n,23,2024-11-03,Sunday,
,Karachi,Sindh,Pakistan,city,67.05294147133827,24.818095393631435,forecast,2024-11-04 00:00:00+00:00,60.0,20.0,13.82,34.45,26,26.0,80,1011,3.0,259,0,01n,0,2024-11-04,Monday,
,Karachi,Sindh,Pakistan,city,67.05294147133827,24.818095393631435,forecast,2024-11-04 01:00:00+00:00,60.0,20.0,13.82,34.45,26,26.0,80,1011,3.0,252,0,01n,1,2024-11-04,Monday,
,Karachi,Sindh,Pakistan,city,67.05294147133827,24.818095393631435,forecast,2024-11-04 02:00:00+00:00,60.0,20.0,13.82,34.45,26,26.0,79,1012,3.0,254,0,01d,2,2024-11-04,Monday,
,Karachi,Sindh,Pakistan,city,67.05294147133827,24.818095393631435,forecast,2024-11-04 03:00:00+00:00,60.0,20.0,13.82,34.45,26,26.0,77,1012,3.0,252,0,01d,3,2024-11-04,Monday,
,Karachi,Sindh,Pakistan,city,67.05294147133827,24.818095393631435,forecast,2024-11-04 04:00:00+00:00,60.0,20.0,13.82,34.45,27,27.0,73,1012,3.0,247,0,01d,4,2024-11-04,Monday,
,Karachi,Sindh,Pakistan,city,67.05294147133827,24.818095393631435,forecast,2024-11-04 05:00:00+00:00,60.0,20.0,13.82,34.45,28,28.0,68,1012,3.0,243,0,01d,5,2024-11-04,Monday,
,Karachi,Sindh,Pakistan,city,67.05294147133827,24.818095393631435,forecast,2024-11-04 06:00:00+00:00,60.0,20.0,13.82,34.45,28,28.0,65,1012,3.0,239,0,01d,6,2024-11-04,Monday,
,Karachi,Sindh,Pakistan,city,67.05294147133827,24.818095393631435,forecast,2024-11-04 07:00:00+00:00,60.0,20.0,13.82,34.45,29,29.0,63,1011,4.0,233,0,01d,7,2024-11-04,Monday,
,Karachi,Sindh,Pakistan,city,67.05294147133827,24.818095393631435,current,2024-10-31 07:00:00+00:00,165.0,100.0,75.0,,33,,36,1013,2.57,120,0,50d,7,2024-10-31,Thursday,"Karachi could use some quality time with a good air purifier, as the city's air quality is ""unhealthy"" and trending towards a sensitive group situation."
,Sukkur,Sindh,Pakistan,city,68.85889,27.70323,history,2024-10-31 06:00:00+00:00,360.0,305.0,255.0,,36,,17,1012,1.08,129,0,01d,6,2024-10-31,Thursday,
,Sukkur,Sindh,Pakistan,city,68.85889,27.70323,history,2024-10-31 05:00:00+00:00,384.0,317.0,267.0,,34,,18,1013,1.7,102,0,01d,5,2024-10-31,Thursday,
,Sukkur,Sindh,Pakistan,city,68.85889,27.70323,history,2024-10-31 04:00:00+00:00,427.0,339.0,289.0,,33,,21,1014,1.45,98,0,01d,4,2024-10-31,Thursday,
,Sukkur,Sindh,Pakistan,city,68.85889,27.70323,history,2024-10-31 03:00:00+00:00,457.0,354.0,304.0,,31,,23,1014,1.78,77,0,01d,3,2024-10-31,Thursday,
,Sukkur,Sindh,Pakistan,city,68.85889,27.70323,history,2024-10-31 02:00:00+00:00,547.0,399.0,349.0,,29,,27,1013,1.7,65,0,01d,2,2024-10-31,Thursday,
,Sukkur,Sindh,Pakistan,city,68.85889,27.70323,history,2024-10-31 01:00:00+00:00,521.0,386.0,336.0,,26,,31,1012,1.69,72,0,01d,1,2024-10-31,Thursday,
,Sukkur,Sindh,Pakistan,city,68.85889,27.70323,history,2024-10-31 00:00:00+00:00,561.0,400.0,356.0,,26,,31,1011,1.74,74,0,01n,0,2024-10-31,Thursday,
,Sukkur,Sindh,Pakistan,city,68.85889,27.70323,history,2024-10-30 23:00:00+00:00,547.0,399.0,349.0,,26,,31,1011,1.75,62,0,01n,23,2024-10-30,Wednesday,
,Sukkur,Sindh,Pakistan,city,68.85889,27.70323,history,2024-10-30 22:00:00+00:00,615.0,402.0,383.0,,27,,27,1010,2.34,66,0,01n,22,2024-10-30,Wednesday,
,Sukkur,Sindh,Pakistan,city,68.85889,27.70323,history,2024-10-30 21:00:00+00:00,489.0,370.0,320.0,,27,,27,1010,1.68,73,0,01n,21,2024-10-30,Wednesday,
,Sukkur,Sindh,Pakistan,city,68.85889,27.70323,history,2024-10-30 20:00:00+00:00,601.0,402.0,376.0,,27,,27,1010,1.34,92,0,01n,20,2024-10-30,Wednesday,
,Sukkur,Sindh,Pakistan,city,68.85889,27.70323,history,2024-10-30 19:00:00+00:00,579.0,401.0,365.0,,28,,26,1010,1.49,89,0,01n,19,2024-10-30,Wednesday,
,Sukkur,Sindh,Pakistan,city,68.85889,27.70323,history,2024-10-30 18:00:00+00:00,579.0,401.0,365.0,,28,,25,1010,1.99,87,0,01n,18,2024-10-30,Wednesday,
,Sukkur,Sindh,Pakistan,city,68.85889,27.70323,history,2024-10-30 17:00:00+00:00,607.0,402.0,379.0,,29,,24,1010,2.48,90,0,01n,17,2024-10-30,Wednesday,
,Sukkur,Sindh,Pakistan,city,68.85889,27.70323,history,2024-10-30 16:00:00+00:00,420.0,335.0,285.0,,30,,21,1010,0.67,182,0,01n,16,2024-10-30,Wednesday,
,Sukkur,Sindh,Pakistan,city,68.85889,27.70323,history,2024-10-30 15:00:00+00:00,,,,,31,,20,1010,1.53,170,0,01n,15,2024-10-30,Wednesday,
,Sukkur,Sindh,Pakistan,city,68.85889,27.70323,history,2024-10-30 14:00:00+00:00,,,,,32,,19,1009,1.81,168,0,01n,14,2024-10-30,Wednesday,
,Sukkur,Sindh,Pakistan,city,68.85889,27.70323,history,2024-10-30 13:00:00+00:00,276.0,251.0,201.0,,32,,19,1009,1.63,165,0,01n,13,2024-10-30,Wednesday,
,Sukkur,Sindh,Pakistan,city,68.85889,27.70323,history,2024-10-30 12:00:00+00:00,233.0,208.0,158.0,,33,,18,1008,1.43,160,0,01n,12,2024-10-30,Wednesday,
,Sukkur,Sindh,Pakistan,city,68.85889,27.70323,history,2024-10-30 11:00:00+00:00,221.0,194.0,146.0,,36,,16,1008,1.19,151,0,01d,11,2024-10-30,Wednesday,
,Sukkur,Sindh,Pakistan,city,68.85889,27.70323,history,2024-10-30 10:00:00+00:00,198.0,160.0,122.0,,38,,12,1007,1.3,173,0,01d,10,2024-10-30,Wednesday,
,Sukkur,Sindh,Pakistan,city,68.85889,27.70323,history,2024-10-30 09:00:00+00:00,199.0,163.0,124.0,,38,,13,1007,1.38,163,0,01d,9,2024-10-30,Wednesday,
,Sukkur,Sindh,Pakistan,city,68.85889,27.70323,history,2024-10-30 08:00:00+00:00,211.0,180.0,136.0,,38,,14,1007,1.39,154,0,01d,8,2024-10-30,Wednesday,
,Sukkur,Sindh,Pakistan,city,68.85889,27.70323,history,2024-10-30 07:00:00+00:00,215.0,186.0,140.0,,37,,15,1008,1.36,147,0,01d,7,2024-10-30,Wednesday,
,Sukkur,Sindh,Pakistan,city,68.85889,27.70323,history,2024-10-30 06:00:00+00:00,244.0,219.0,169.0,,36,,17,1009,1.31,138,0,01d,6,2024-10-30,Wednesday,
,Sukkur,Sindh,Pakistan,city,68.85889,27.70323,history,2024-10-30 05:00:00+00:00,328.0,289.0,239.0,,35,,19,1010,1.23,128,0,01d,5,2024-10-30,Wednesday,
,Sukkur,Sindh,Pakistan,city,68.85889,27.70323,history,2024-10-30 04:00:00+00:00,352.0,301.0,251.0,,33,,21,1010,1.21,135,0,01d,4,2024-10-30,Wednesday,
,Sukkur,Sindh,Pakistan,city,68.85889,27.70323,history,2024-10-30 03:00:00+00:00,368.0,309.0,259.0,,31,,24,1010,1.0,142,0,01d,3,2024-10-30,Wednesday,
,Sukkur,Sindh,Pakistan,city,68.85889,27.70323,history,2024-10-30 02:00:00+00:00,,,,,29,,27,1009,0.47,178,0,01d,2,2024-10-30,Wednesday,
,Sukkur,Sindh,Pakistan,city,68.85889,27.70323,history,2024-10-30 01:00:00+00:00,,,,,26,,31,1008,0.83,196,0,01d,1,2024-10-30,Wednesday,
,Sukkur,Sindh,Pakistan,city,68.85889,27.70323,history,2024-10-30 00:00:00+00:00,264.0,239.0,189.0,,26,,29,1007,0.98,201,0,01n,0,2024-10-30,Wednesday,
,Sukkur,Sindh,Pakistan,city,68.85889,27.70323,history,2024-10-29 23:00:00+00:00,229.0,204.0,154.0,,26,,27,1007,1.06,220,0,01n,23,2024-10-29,Tuesday,
,Sukkur,Sindh,Pakistan,city,68.85889,27.70323,history,2024-10-29 22:00:00+00:00,262.0,237.0,187.0,,26,,22,1006,1.01,287,0,01n,22,2024-10-29,Tuesday,
,Sukkur,Sindh,Pakistan,city,68.85889,27.70323,history,2024-10-29 21:00:00+00:00,289.0,264.0,214.0,,27,,22,1006,0.62,287,0,01n,21,2024-10-29,Tuesday,
,Sukkur,Sindh,Pakistan,city,68.85889,27.70323,history,2024-10-29 20:00:00+00:00,,,,,27,,21,1006,0.1,303,0,01n,20,2024-10-29,Tuesday,
,Sukkur,Sindh,Pakistan,city,68.85889,27.70323,history,2024-10-29 19:00:00+00:00,,,,,28,,20,1006,0.74,309,0,01n,19,2024-10-29,Tuesday,
,Sukkur,Sindh,Pakistan,city,68.85889,27.70323,history,2024-10-29 18:00:00+00:00,,,,,29,,18,1006,1.92,292,0,01n,18,2024-10-29,Tuesday,
,Sukkur,Sindh,Pakistan,city,68.85889,27.70323,history,2024-10-29 17:00:00+00:00,,,,,31,,17,1006,2.25,245,0,01n,17,2024-10-29,Tuesday,
,Sukkur,Sindh,Pakistan,city,68.85889,27.70323,history,2024-10-29 16:00:00+00:00,,,,,31,,16,1006,1.81,208,0,01n,16,2024-10-29,Tuesday,
,Sukkur,Sindh,Pakistan,city,68.85889,27.70323,history,2024-10-29 15:00:00+00:00,,,,,31,,16,1006,1.85,184,0,01n,15,2024-10-29,Tuesday,
,Sukkur,Sindh,Pakistan,city,68.85889,27.70323,history,2024-10-29 14:00:00+00:00,,,,,32,,16,1006,1.85,183,0,01n,14,2024-10-29,Tuesday,
,Sukkur,Sindh,Pakistan,city,68.85889,27.70323,history,2024-10-29 13:00:00+00:00,232.0,207.0,157.0,,32,,16,1005,1.76,185,0,01n,13,2024-10-29,Tuesday,
,Sukkur,Sindh,Pakistan,city,68.85889,27.70323,history,2024-10-29 12:00:00+00:00,215.0,186.0,140.0,,33,,15,1005,1.71,194,0,01n,12,2024-10-29,Tuesday,
,Sukkur,Sindh,Pakistan,city,68.85889,27.70323,history,2024-10-29 11:00:00+00:00,170.0,110.0,83.0,,37,,13,1004,1.96,208,0,01d,11,2024-10-29,Tuesday,
,Sukkur,Sindh,Pakistan,city,68.85889,27.70323,history,2024-10-29 10:00:00+00:00,200.0,164.0,125.0,,38,,12,1004,2.51,202,0,01d,10,2024-10-29,Tuesday,
,Sukkur,Sindh,Pakistan,city,68.85889,27.70323,history,2024-10-29 09:00:00+00:00,185.0,136.0,104.0,,39,,12,1004,2.45,190,0,01d,9,2024-10-29,Tuesday,
,Sukkur,Sindh,Pakistan,city,68.85889,27.70323,history,2024-10-29 08:00:00+00:00,184.0,134.0,102.0,,38,,13,1005,2.29,177,0,01d,8,2024-10-29,Tuesday,
,Sukkur,Sindh,Pakistan,city,68.85889,27.70323,forecast,2024-10-31 07:00:00+00:00,360.0,305.0,,,36,,17,1012,1.08,129,0,01d,7,2024-10-31,Thursday,
,Sukkur,Sindh,Pakistan,city,68.85889,27.70323,forecast,2024-10-31 08:00:00+00:00,345.0,290.0,91.71,124.32,36,36.0,16,1012,0.0,161,0,01d,8,2024-10-31,Thursday,
,Sukkur,Sindh,Pakistan,city,68.85889,27.70323,forecast,2024-10-31 09:00:00+00:00,329.0,274.0,91.71,124.32,36,36.0,16,1011,0.0,172,0,01d,9,2024-10-31,Thursday,
,Sukkur,Sindh,Pakistan,city,68.85889,27.70323,forecast,2024-10-31 10:00:00+00:00,314.0,259.0,91.71,124.32,36,36.0,15,1010,1.0,179,0,01d,10,2024-10-31,Thursday,
,Sukkur,Sindh,Pakistan,city,68.85889,27.70323,forecast,2024-10-31 11:00:00+00:00,299.0,244.0,91.71,124.32,36,36.0,15,1010,1.0,186,0,01d,11,2024-10-31,Thursday,
,Sukkur,Sindh,Pakistan,city,68.85889,27.70323,forecast,2024-10-31 12:00:00+00:00,283.0,228.0,91.71,124.32,35,35.0,17,1009,1.0,180,0,01d,12,2024-10-31,Thursday,
,Sukkur,Sindh,Pakistan,city,68.85889,27.70323,forecast,2024-10-31 13:00:00+00:00,268.0,213.0,91.71,124.32,33,33.0,18,1010,1.0,178,0,01n,13,2024-10-31,Thursday,
,Sukkur,Sindh,Pakistan,city,68.85889,27.70323,forecast,2024-10-31 14:00:00+00:00,253.0,198.0,91.71,124.32,32,32.0,19,1010,2.0,178,0,01n,14,2024-10-31,Thursday,
,Sukkur,Sindh,Pakistan,city,68.85889,27.70323,forecast,2024-10-31 15:00:00+00:00,237.0,182.0,91.71,124.32,32,32.0,19,1011,2.0,179,0,01n,15,2024-10-31,Thursday,
,Sukkur,Sindh,Pakistan,city,68.85889,27.70323,forecast,2024-10-31 16:00:00+00:00,222.0,167.0,91.71,124.32,31,31.0,20,1011,2.0,194,0,01n,16,2024-10-31,Thursday,
,Sukkur,Sindh,Pakistan,city,68.85889,27.70323,forecast,2024-10-31 17:00:00+00:00,207.0,152.0,91.71,124.32,30,30.0,21,1011,2.0,223,0,01n,17,2024-10-31,Thursday,
,Sukkur,Sindh,Pakistan,city,68.85889,27.70323,forecast,2024-10-31 18:00:00+00:00,191.0,136.0,91.71,124.32,29,29.0,21,1011,2.0,263,0,01n,18,2024-10-31,Thursday,
,Sukkur,Sindh,Pakistan,city,68.85889,27.70323,forecast,2024-10-31 19:00:00+00:00,176.0,121.0,91.71,124.32,29,29.0,22,1011,2.0,283,0,01n,19,2024-10-31,Thursday,
,Sukkur,Sindh,Pakistan,city,68.85889,27.70323,forecast,2024-10-31 20:00:00+00:00,176.0,121.0,91.71,124.32,28,28.0,22,1010,2.0,285,0,01n,20,2024-10-31,Thursday,
,Sukkur,Sindh,Pakistan,city,68.85889,27.70323,forecast,2024-10-31 21:00:00+00:00,176.0,121.0,91.71,124.32,27,27.0,23,1010,2.0,273,0,01n,21,2024-10-31,Thursday,
,Sukkur,Sindh,Pakistan,city,68.85889,27.70323,forecast,2024-10-31 22:00:00+00:00,176.0,121.0,91.71,124.32,27,27.0,24,1010,1.0,255,0,01n,22,2024-10-31,Thursday,
,Sukkur,Sindh,Pakistan,city,68.85889,27.70323,forecast,2024-10-31 23:00:00+00:00,176.0,121.0,91.71,124.32,26,26.0,25,1010,1.0,252,0,01n,23,2024-10-31,Thursday,
,Sukkur,Sindh,Pakistan,city,68.85889,27.70323,forecast,2024-11-01 00:00:00+00:00,152.0,78.0,57.54,125.28,26,26.0,25,1010,1.0,255,0,01n,0,2024-11-01,Friday,
,Sukkur,Sindh,Pakistan,city,68.85889,27.70323,forecast,2024-11-01 01:00:00+00:00,152.0,78.0,57.54,125.28,26,26.0,25,1011,1.0,255,0,01n,1,2024-11-01,Friday,
,Sukkur,Sindh,Pakistan,city,68.85889,27.70323,forecast,2024-11-01 02:00:00+00:00,152.0,78.0,57.54,125.28,26,26.0,25,1012,1.0,252,0,01d,2,2024-11-01,Friday,
,Sukkur,Sindh,Pakistan,city,68.85889,27.70323,forecast,2024-11-01 03:00:00+00:00,152.0,78.0,57.54,125.28,29,29.0,21,1012,1.0,247,0,01d,3,2024-11-01,Friday,
,Sukkur,Sindh,Pakistan,city,68.85889,27.70323,forecast,2024-11-01 04:00:00+00:00,152.0,78.0,57.54,125.28,32,32.0,18,1013,1.0,232,0,01d,4,2024-11-01,Friday,
,Sukkur,Sindh,Pakistan,city,68.85889,27.70323,forecast,2024-11-01 05:00:00+00:00,152.0,78.0,57.54,125.28,33,33.0,16,1013,1.0,220,0,01d,5,2024-11-01,Friday,
,Sukkur,Sindh,Pakistan,city,68.85889,27.70323,forecast,2024-11-01 06:00:00+00:00,152.0,78.0,57.54,125.28,35,35.0,15,1012,2.0,215,0,01d,6,2024-11-01,Friday,
,Sukkur,Sindh,Pakistan,city,68.85889,27.70323,forecast,2024-11-01 07:00:00+00:00,152.0,78.0,57.54,125.28,36,36.0,14,1011,2.0,214,0,01d,7,2024-11-01,Friday,
,Sukkur,Sindh,Pakistan,city,68.85889,27.70323,forecast,2024-11-01 08:00:00+00:00,152.0,78.0,57.54,125.28,37,37.0,14,1010,3.0,216,0,01d,8,2024-11-01,Friday,
,Sukkur,Sindh,Pakistan,city,68.85889,27.70323,forecast,2024-11-01 09:00:00+00:00,152.0,78.0,57.54,125.28,38,38.0,13,1009,3.0,220,0,01d,9,2024-11-01,Friday,
,Sukkur,Sindh,Pakistan,city,68.85889,27.70323,forecast,2024-11-01 10:00:00+00:00,152.0,78.0,57.54,125.28,38,38.0,13,1009,3.0,224,0,01d,10,2024-11-01,Friday,
,Sukkur,Sindh,Pakistan,city,68.85889,27.70323,forecast,2024-11-01 11:00:00+00:00,152.0,78.0,57.54,125.28,38,38.0,12,1009,3.0,226,0,01d,11,2024-11-01,Friday,
,Sukkur,Sindh,Pakistan,city,68.85889,27.70323,forecast,2024-11-01 12:00:00+00:00,152.0,78.0,57.54,125.28,36,36.0,13,1009,2.0,222,0,01d,12,2024-11-01,Friday,
,Sukkur,Sindh,Pakistan,city,68.85889,27.70323,forecast,2024-11-01 13:00:00+00:00,152.0,78.0,57.54,125.28,33,33.0,15,1009,3.0,216,0,01n,13,2024-11-01,Friday,
,Sukkur,Sindh,Pakistan,city,68.85889,27.70323,forecast,2024-11-01 14:00:00+00:00,152.0,78.0,57.54,125.28,32,32.0,16,1010,3.0,216,0,01n,14,2024-11-01,Friday,
,Sukkur,Sindh,Pakistan,city,68.85889,27.70323,forecast,2024-11-01 15:00:00+00:00,152.0,78.0,57.54,125.28,31,31.0,17,1010,2.0,216,0,01n,15,2024-11-01,Friday,
,Sukkur,Sindh,Pakistan,city,68.85889,27.70323,forecast,2024-11-01 16:00:00+00:00,152.0,78.0,57.54,125.28,31,31.0,18,1011,2.0,231,0,01n,16,2024-11-01,Friday,
,Sukkur,Sindh,Pakistan,city,68.85889,27.70323,forecast,2024-11-01 17:00:00+00:00,152.0,78.0,57.54,125.28,30,30.0,19,1010,2.0,268,0,01n,17,2024-11-01,Friday,
,Sukkur,Sindh,Pakistan,city,68.85889,27.70323,forecast,2024-11-01 18:00:00+00:00,152.0,78.0,57.54,125.28,29,29.0,19,1010,2.0,281,0,01n,18,2024-11-01,Friday,
,Sukkur,Sindh,Pakistan,city,68.85889,27.70323,forecast,2024-11-01 19:00:00+00:00,152.0,78.0,57.54,125.28,28,28.0,20,1010,2.0,273,0,01n,19,2024-11-01,Friday,
,Sukkur,Sindh,Pakistan,city,68.85889,27.70323,forecast,2024-11-01 20:00:00+00:00,152.0,78.0,57.54,125.28,27,27.0,22,1010,1.0,260,0,01n,20,2024-11-01,Friday,
,Sukkur,Sindh,Pakistan,city,68.85889,27.70323,forecast,2024-11-01 21:00:00+00:00,152.0,78.0,57.54,125.28,27,27.0,23,1009,1.0,263,0,01n,21,2024-11-01,Friday,
,Sukkur,Sindh,Pakistan,city,68.85889,27.70323,forecast,2024-11-01 22:00:00+00:00,152.0,78.0,57.54,125.28,26,26.0,23,1009,1.0,286,0,01n,22,2024-11-01,Friday,
,Sukkur,Sindh,Pakistan,city,68.85889,27.70323,forecast,2024-11-01 23:00:00+00:00,152.0,78.0,57.54,125.28,26,26.0,24,1009,1.0,286,0,01n,23,2024-11-01,Friday,
,Sukkur,Sindh,Pakistan,city,68.85889,27.70323,forecast,2024-11-02 00:00:00+00:00,131.0,66.0,47.83,101.41,25,25.0,24,1009,0.0,245,0,01n,0,2024-11-02,Saturday,
,Sukkur,Sindh,Pakistan,city,68.85889,27.70323,forecast,2024-11-02 01:00:00+00:00,131.0,66.0,47.83,101.41,25,25.0,25,1010,0.0,199,0,01n,1,2024-11-02,Saturday,
,Sukkur,Sindh,Pakistan,city,68.85889,27.70323,forecast,2024-11-02 02:00:00+00:00,131.0,66.0,47.83,101.41,26,26.0,25,1011,1.0,185,0,01d,2,2024-11-02,Saturday,
,Sukkur,Sindh,Pakistan,city,68.85889,27.70323,forecast,2024-11-02 03:00:00+00:00,131.0,66.0,47.83,101.41,29,29.0,20,1011,0.0,200,0,01d,3,2024-11-02,Saturday,
,Sukkur,Sindh,Pakistan,city,68.85889,27.70323,forecast,2024-11-02 04:00:00+00:00,131.0,66.0,47.83,101.41,32,32.0,18,1012,0.0,203,0,01d,4,2024-11-02,Saturday,
,Sukkur,Sindh,Pakistan,city,68.85889,27.70323,forecast,2024-11-02 05:00:00+00:00,131.0,66.0,47.83,101.41,34,34.0,16,1012,1.0,189,0,01d,5,2024-11-02,Saturday,
,Sukkur,Sindh,Pakistan,city,68.85889,27.70323,forecast,2024-11-02 06:00:00+00:00,131.0,66.0,47.83,101.41,35,35.0,14,1012,1.0,186,0,01d,6,2024-11-02,Saturday,
,Sukkur,Sindh,Pakistan,city,68.85889,27.70323,forecast,2024-11-02 07:00:00+00:00,131.0,66.0,47.83,101.41,37,37.0,13,1011,1.0,192,0,01d,7,2024-11-02,Saturday,
,Sukkur,Sindh,Pakistan,city,68.85889,27.70323,forecast,2024-11-02 08:00:00+00:00,131.0,66.0,47.83,101.41,38,38.0,11,1010,1.0,188,0,01d,8,2024-11-02,Saturday,
,Sukkur,Sindh,Pakistan,city,68.85889,27.70323,forecast,2024-11-02 09:00:00+00:00,131.0,66.0,47.83,101.41,38,38.0,11,1009,1.0,187,0,01d,9,2024-11-02,Saturday,
,Sukkur,Sindh,Pakistan,city,68.85889,27.70323,forecast,2024-11-02 10:00:00+00:00,131.0,66.0,47.83,101.41,38,38.0,10,1008,1.0,182,0,01d,10,2024-11-02,Saturday,
,Sukkur,Sindh,Pakistan,city,68.85889,27.70323,forecast,2024-11-02 11:00:00+00:00,131.0,66.0,47.83,101.41,38,38.0,10,1008,1.0,178,0,01d,11,2024-11-02,Saturday,
,Sukkur,Sindh,Pakistan,city,68.85889,27.70323,forecast,2024-11-02 12:00:00+00:00,131.0,66.0,47.83,101.41,36,36.0,12,1008,1.0,172,0,01d,12,2024-11-02,Saturday,
,Sukkur,Sindh,Pakistan,city,68.85889,27.70323,forecast,2024-11-02 13:00:00+00:00,131.0,66.0,47.83,101.41,33,33.0,14,1009,2.0,175,0,01n,13,2024-11-02,Saturday,
,Sukkur,Sindh,Pakistan,city,68.85889,27.70323,forecast,2024-11-02 14:00:00+00:00,131.0,66.0,47.83,101.41,33,33.0,14,1009,2.0,177,0,01n,14,2024-11-02,Saturday,
,Sukkur,Sindh,Pakistan,city,68.85889,27.70323,forecast,2024-11-02 15:00:00+00:00,131.0,66.0,47.83,101.41,32,32.0,14,1010,2.0,176,0,01n,15,2024-11-02,Saturday,
,Sukkur,Sindh,Pakistan,city,68.85889,27.70323,forecast,2024-11-02 16:00:00+00:00,131.0,66.0,47.83,101.41,32,32.0,15,1010,2.0,171,0,01n,16,2024-11-02,Saturday,
,Sukkur,Sindh,Pakistan,city,68.85889,27.70323,forecast,2024-11-02 17:00:00+00:00,131.0,66.0,47.83,101.41,31,31.0,15,1010,2.0,169,0,01n,17,2024-11-02,Saturday,
,Sukkur,Sindh,Pakistan,city,68.85889,27.70323,forecast,2024-11-02 18:00:00+00:00,131.0,66.0,47.83,101.41,30,30.0,17,1010,2.0,174,0,01n,18,2024-11-02,Saturday,
,Sukkur,Sindh,Pakistan,city,68.85889,27.70323,forecast,2024-11-02 19:00:00+00:00,131.0,66.0,47.83,101.41,29,29.0,18,1010,2.0,185,0,01n,19,2024-11-02,Saturday,
,Sukkur,Sindh,Pakistan,city,68.85889,27.70323,forecast,2024-11-02 20:00:00+00:00,131.0,66.0,47.83,101.41,28,28.0,20,1010,1.0,217,0,01n,20,2024-11-02,Saturday,
,Sukkur,Sindh,Pakistan,city,68.85889,27.70323,forecast,2024-11-02 21:00:00+00:00,131.0,66.0,47.83,101.41,27,27.0,21,1010,0.0,258,0,01n,21,2024-11-02,Saturday,
,Sukkur,Sindh,Pakistan,city,68.85889,27.70323,forecast,2024-11-02 22:00:00+00:00,131.0,66.0,47.83,101.41,26,26.0,22,1010,0.0,294,0,01n,22,2024-11-02,Saturday,
,Sukkur,Sindh,Pakistan,city,68.85889,27.70323,forecast,2024-11-02 23:00:00+00:00,131.0,66.0,47.83,101.41,26,26.0,22,1009,0.0,98,0,01n,23,2024-11-02,Saturday,
,Sukkur,Sindh,Pakistan,city,68.85889,27.70323,forecast,2024-11-03 00:00:00+00:00,139.0,70.0,51.03,101.77,26,26.0,22,1010,0.0,110,0,01n,0,2024-11-03,Sunday,
,Sukkur,Sindh,Pakistan,city,68.85889,27.70323,forecast,2024-11-03 01:00:00+00:00,139.0,70.0,51.03,101.77,26,26.0,23,1011,1.0,116,0,01n,1,2024-11-03,Sunday,
,Sukkur,Sindh,Pakistan,city,68.85889,27.70323,forecast,2024-11-03 02:00:00+00:00,139.0,70.0,51.03,101.77,26,26.0,23,1011,1.0,138,0,01d,2,2024-11-03,Sunday,
,Sukkur,Sindh,Pakistan,city,68.85889,27.70323,forecast,2024-11-03 03:00:00+00:00,139.0,70.0,51.03,101.77,29,29.0,21,1012,1.0,159,0,01d,3,2024-11-03,Sunday,
,Sukkur,Sindh,Pakistan,city,68.85889,27.70323,forecast,2024-11-03 04:00:00+00:00,139.0,70.0,51.03,101.77,31,31.0,19,1012,1.0,179,0,01d,4,2024-11-03,Sunday,
,Sukkur,Sindh,Pakistan,city,68.85889,27.70323,forecast,2024-11-03 05:00:00+00:00,139.0,70.0,51.03,101.77,33,33.0,17,1012,1.0,190,0,01d,5,2024-11-03,Sunday,
,Sukkur,Sindh,Pakistan,city,68.85889,27.70323,forecast,2024-11-03 06:00:00+00:00,139.0,70.0,51.03,101.77,35,35.0,15,1012,1.0,198,0,01d,6,2024-11-03,Sunday,
,Sukkur,Sindh,Pakistan,city,68.85889,27.70323,forecast,2024-11-03 07:00:00+00:00,139.0,70.0,51.03,101.77,36,36.0,14,1011,1.0,207,0,01d,7,2024-11-03,Sunday,
,Sukkur,Sindh,Pakistan,city,68.85889,27.70323,forecast,2024-11-03 08:00:00+00:00,139.0,70.0,51.03,101.77,37,37.0,13,1010,1.0,208,0,01d,8,2024-11-03,Sunday,
